ID,Name,play_debut
kawak001,Kenshin Kawakami,04/11/2009
kawam001,Munenori Kawasaki,04/07/2012
kay-a001,Anthony Kay,09/07/2019
kay-b101,Bill Kay,08/12/1907
kayej001,Justin Kaye,05/09/2002
kazae101,Eddie Kazak,09/29/1948
kazat101,Ted Kazanski,06/25/1953
kazms001,Scott Kazmir,08/23/2004
kazms002,Sean Kazmar,08/13/2008
keagg001,Greg Keagle,04/01/1996
keals101,Steve Kealey,09/09/1968
keara001,Austin Kearns,04/17/2002
kearb001,Bob Kearney,09/25/1979
keare101,Eddie Kearse,06/13/1942
keart101,Tom Kearns,08/26/1880
keart102,Teddy Kearns,10/01/1920
kease101,Ed Keas,08/25/1888
keatb101,Bob Keating,08/27/1887
keatc101,Chick Keating,09/26/1913
keatg101,Greg Keatley,09/27/1981
keatr101,Ray Keating,09/12/1912
keckc101,Cactus Keck,05/26/1922
keedp001,Pat Keedy,09/10/1985
keefb101,Bobby Keefe,04/15/1907
keefd101,Dave Keefe,04/21/1917
keefg101,George Keefe,07/30/1886
keefj101,John Keefe,04/28/1890
keeft101,Tim Keefe,08/06/1880
keegb101,Bob Keegan,05/24/1953
keege101,Ed Keegan,08/24/1959
keelb101,Bob Keely,07/25/1944
keelb102,Burt Keeley,04/18/1908
keelw101,Willie Keeler,09/30/1892
keenb101,Bill Keen,08/08/1911
keenh101,Harry Keener,06/27/1896
keenj101,Jeff Keener,06/08/1982
keenj102,Joe Keener,09/18/1976
keenj103,Jimmie Keenan,09/09/1920
keenj104,Jim Keenan,05/17/1875
keenk101,Jack Keenan,08/11/1891
keenv101,Vic Keen,08/13/1918
keerg101,George Keerl,05/04/1875
keesj101,Jim Keesey,09/06/1925
keetr101,Rickey Keeton,05/27/1980
kefff101,Frank Keffer,04/19/1890
kehnc101,Chet Kehn,04/30/1942
keifk101,Katsy Keifer,10/08/1914
keisb101,Bill Keister,05/20/1896
keisr001,Randy Keisler,09/10/2000
kekim101,Mike Kekich,06/09/1965
kelak001,Keone Kela,04/07/2015
kelbg101,George Kelb,04/17/1898
kelim101,Mickey Keliher,09/09/1911
kella101,Al Kellett,06/29/1923
kella102,Al Kellogg,09/25/1908
kella103,Alex Kellner,04/29/1948
kellb001,Bryan Kelly,09/02/1986
kellb002,Roberto Kelly,07/29/1987
kellb003,Brad Keller,03/29/2018
kellb101,Bill Kellogg,04/14/1914
kellb102,Bill Kelly,09/06/1920
kellb103,Bob Kelly,05/04/1951
kellb104,Billy Kelly,05/02/1910
kellb105,Bill Kelly,05/04/1871
kellc001,Casey Kelly,08/27/2012
kellc002,Carson Kelly,09/05/2016
kellc101,Charlie Keller,04/22/1939
kellc102,Charlie Kelly,06/14/1883
kelld001,Don Kelly,04/02/2007
kelld101,Duke Kelleher,08/18/1916
kelld102,Dick Kelley,04/15/1964
kelle101,Ed Kelly,04/14/1914
kellf101,Frank Kelliher,09/19/1919
kellf102,Frank Kellert,04/18/1953
kellf103,Frankie Kelleher,07/18/1942
kellg101,High Pockets Kelly,08/18/1915
kellg102,George Kell,09/28/1943
kellh101,Harry Kelley,04/16/1925
kellh102,Herb Kelly,09/21/1914
kellh103,Hal Keller,09/13/1949
kellh104,Hal Kelleher,09/17/1935
kellj001,Joe Kelly,06/10/2012
kellj101,Joe Kelly,04/13/1926
kellj102,Joe Kelly,04/14/1914
kellj103,John Kelly,06/07/1879
kellj104,John Kelly,04/11/1907
kellj105,Jim Kelly,04/24/1914
kellj106,Joe Kelley,07/27/1891
kellj107,John Kelleher,07/31/1912
kellk001,Kenny Kelly,09/07/2000
kellk002,Kris Keller,05/24/2002
kellk003,Kyle Keller,08/04/2019
kellk101,King Kelly,05/01/1878
kellk102,Kick Kelly,05/01/1879
kellm001,Mike Kelly,04/05/1994
kellm002,Merrill Kelly,04/01/2019
kellm003,Mitch Keller,05/27/2019
kellm101,Mick Kelleher,09/01/1972
kellm102,Mike Kelly,09/03/1926
kellm103,Mike Kelley,07/15/1899
kelln101,Nate Kellogg,08/27/1885
kellp001,Pat Kelly,05/20/1991
kellp101,Pat Kelly,09/06/1967
kellp102,Pat Kelly,05/28/1980
kellr001,Ryan Kelly,06/30/2015
kellr101,Ron Keller,07/09/1966
kellr102,Ren Kelly,09/18/1923
kellr103,Red Kelly,06/18/1910
kellr104,Red Kellett,07/02/1934
kells001,Shawn Kelley,04/10/2009
kells101,Speed Kelly,07/13/1909
kells102,Skeeter Kell,04/19/1952
kellt001,Ty Kelly,05/24/2016
kellt002,Trevor Kelley,07/02/2019
kellt101,Tom Kelly,05/11/1975
kellt102,Tom Kelley,05/05/1964
kellv101,Van Kelly,06/13/1969
kellw101,Walt Kellner,09/06/1952
kellw102,Win Kellum,04/26/1901
kelsb101,Bill Kelso,07/31/1964
kelsb102,Billy Kelsey,10/04/1907
keltd001,David Kelton,06/08/2003
keltj101,John Kelty,04/19/1890
keltk101,Ken Keltner,10/02/1937
kemmb101,Bill Kemmer,06/03/1895
kemmr101,Russ Kemmerer,06/27/1954
kemmr102,Rudy Kemmler,07/26/1879
kemnd101,Dutch Kemner,04/19/1929
kempm001,Matt Kemp,05/28/2006
kemps001,Steve Kemp,04/07/1977
kempt001,Tony Kemp,05/17/2016
kenda101,Al Kenders,08/14/1961
kendf101,Fred Kendall,09/08/1969
kendh001,Howie Kendrick,04/26/2006
kendj001,Jason Kendall,04/01/1996
kendk001,Kyle Kendrick,06/13/2007
kenna001,Adam Kennedy,08/21/1999
kenna101,Art Kenney,07/01/1938
kennb001,Brett Kennedy,08/08/2018
kennb101,Brickyard Kennedy,04/26/1892
kennb102,Bill Kennedy,05/01/1942
kennb103,Bill Kennedy,04/26/1948
kennb104,Bob Kennedy,09/14/1939
kennd101,Doc Kennedy,05/01/1879
kenne101,Ed Kennedy,05/17/1884
kenne102,Ed Kennedy,05/01/1883
kenne103,Ed Kenna,05/05/1902
kenne104,Eddie Kenna,06/02/1928
kenni001,Ian Kennedy,09/01/2007
kennj001,Joe Kennedy,06/06/2001
kennj101,Junior Kennedy,08/09/1974
kennj102,John Kenney,05/02/1872
kennj103,Jerry Kenney,09/05/1967
kennj104,John Kennedy,04/22/1957
kennj105,John Kennedy,09/05/1962
kennj106,Jim Kennedy,06/14/1970
kennm101,Monty Kennedy,04/18/1946
kennr101,Ray Kennedy,09/08/1916
kenns101,Snapper Kennedy,05/01/1902
kennt001,Terry Kennedy,09/04/1978
kennt101,Ted Kennedy,06/12/1885
kennv101,Vern Kennedy,09/18/1934
kensl001,Logan Kensing,09/10/2004
kente101,Ed Kent,08/14/1884
kentj001,Jeff Kent,04/12/1992
kentm101,Maury Kent,04/15/1912
kents001,Steven Kent,04/04/2002
kenwd101,Duke Kenworthy,08/28/1912
kenwd102,Dick Kenworthy,09/08/1962
keouj101,Joe Keough,08/07/1968
keoum001,Matt Keough,09/03/1977
keoum101,Marty Keough,04/21/1956
keplm001,Max Kepler,09/27/2015
keppb001,Bobby Keppel,05/25/2006
keppj001,Jeff Keppinger,08/20/2004
kepsk001,Kurt Kepshire,07/04/1984
kerfc001,Charlie Kerfeld,07/27/1985
kerig101,Gus Keriazakos,10/01/1950
kerij101,John Kerins,05/01/1884
kerkb101,Bill Kerksieck,06/21/1939
kerlo101,Orie Kerlin,06/06/1915
kernb101,Bill Kern,09/19/1962
kerng101,George Kernek,09/05/1965
kernj001,Jim Kern,09/06/1974
kernj101,Joe Kernan,04/14/1873
kernr101,Russ Kerns,08/18/1945
kerrb101,Buddy Kerr,09/08/1943
kerrd101,Dickey Kerr,04/25/1919
kerrd102,Doc Kerr,04/22/1914
kerrj101,Joe Kerrigan,07/09/1976
kerrj102,John Kerr,05/01/1923
kerrm101,Mel Kerr,09/16/1925
kersc001,Clayton Kershaw,05/25/2008
kersj001,Jason Kershner,07/25/2002
kerwd101,Dan Kerwin,09/27/1903
kessd101,Don Kessinger,09/07/1964
kessh101,Henry Kessler,08/04/1873
kessk001,Keith Kessinger,09/15/1993
kestr101,Rick Kester,08/18/1968
ketcf101,Fred Ketchum,09/12/1899
ketcg101,Gus Ketchum,08/07/1922
kettp101,Phil Ketter,05/23/1912
keucd001,Dallas Keuchel,06/17/2012
keuph101,Henry Keupper,04/19/1914
key-j001,Jimmy Key,04/06/1984
keysb001,Brian Keyser,06/02/1995
khals001,Sam Khalifa,06/25/1985
kibbh101,Hod Kibbie,06/13/1925
kibbj101,Jack Kibble,09/10/1912
kickm001,Mike Kickham,05/28/2013
kidam001,Masao Kida,04/05/1999
kiebc001,Carter Kieboom,04/26/2019
kiebs001,Spencer Kieboom,10/02/2016
kiecd001,Dana Kiecker,04/12/1990
kiefj101,Joe Kiefer,10/01/1920
kiefm001,Mark Kiefer,09/20/1993
kiefs001,Steve Kiefer,09/03/1984
kiekd001,Dean Kiekhefer,05/14/2016
kielb001,Bobby Kielty,04/10/2001
kielj001,John Kiely,07/26/1991
kiell101,Leo Kiely,06/27/1951
kienb101,Bill Kienzle,09/15/1882
kierk001,Kevin Kiermaier,09/30/2013
kiesb001,Brooks Kieschnick,04/03/1996
kiesr001,Roger Kieschnick,07/31/2013
kigem001,Mark Kiger,10/13/2006
kikuy001,Yusei Kikuchi,03/21/2019
kilbb001,Brad Kilby,09/02/2009
kildp101,Pete Kilduff,04/18/1917
kiled001,Darryl Kile,04/08/1991
kilej101,John Kiley,05/01/1884
kilgp001,Paul Kilgus,06/07/1987
kilhp101,Pat Kilhullen,06/10/1914
kilkm101,Mike Kilkenny,04/11/1969
killb101,Bill Killefer,09/13/1909
kille101,Ed Killian,08/25/1903
kille102,Evans Killeen,09/07/1959
killf101,Frank Killen,08/27/1891
killh101,Henry Killeen,09/11/1891
killh102,Harmon Killebrew,06/23/1954
killj101,Jack Killilay,05/13/1911
killr101,Red Killefer,09/16/1907
kilof001,Franklyn Kilome,08/01/2020
kilrm101,Mike Kilroy,09/01/1888
kilrm102,Matt Kilroy,04/17/1886
kim-b001,Byung-Hyun Kim,05/29/1999
kimbc001,Craig Kimbrel,05/07/2010
kimbc002,Cole Kimball,05/14/2011
kimbd101,Dick Kimble,08/20/1945
kimbg101,Gene Kimball,05/04/1871
kimbh101,Harry Kimberlin,07/11/1936
kimbn101,Newt Kimball,05/07/1937
kimbs101,Sam Kimber,05/01/1884
kimeh101,Hal Kime,06/19/1920
kim-h001,Hyun Soo Kim,04/10/2016
kim-k001,Kwang Kim,07/24/2020
kimmb101,Bruce Kimm,05/04/1976
kimmw101,Wally Kimmick,09/13/1919
kim-s001,Sun-Woo Kim,06/15/2001
kimsc101,Chad Kimsey,04/21/1929
kinde101,Ellis Kinder,04/30/1946
kindj101,Jerry Kindall,07/01/1956
kinei001,Isiah Kiner-Falefa,04/10/2018
kiner101,Ralph Kiner,04/16/1946
kingb101,Brian Kingman,06/28/1979
kingc001,Curtis King,08/01/1997
kingc101,Clyde King,06/21/1944
kingc102,Chick King,08/27/1954
kingd001,Dave Kingman,07/30/1971
kinge001,Eric King,05/15/1986
kingg001,Gene Kingsale,09/03/1996
kingh101,Harry Kingman,07/01/1914
kingh102,Hal King,09/06/1967
kingj001,Jeff King,06/02/1989
kingj002,John King,09/04/2020
kingj101,Jim King,04/17/1955
kingk001,Kevin King,09/02/1993
kingl101,Lee King,06/24/1916
kingl102,Lynn King,09/21/1935
kingl103,Lee King,09/20/1916
kingm001,Mike Kingery,07/07/1986
kingm002,Michael King,09/27/2019
kingm101,Marshall King,05/08/1871
kingn001,Nick Kingham,04/29/2018
kingn101,Nellie King,04/15/1954
kingr001,Ray King,05/21/1999
kings001,Scott Kingery,03/30/2018
kings101,Steve King,05/09/1871
kings102,Sam King,05/01/1884
kings103,Silver King,09/28/1886
kingw101,Wes Kingdon,06/12/1932
kinkm001,Mike Kinkade,09/08/1998
kinlt001,Tyler Kinley,04/07/2018
kinlw101,Walt Kinloch,08/01/1895
kinnd101,Dennis Kinney,04/09/1978
kinnj001,Josh Kinney,07/03/2006
kinnm001,Mike Kinnunen,06/12/1980
kinnm002,Matt Kinney,08/18/2000
kinnw101,Walt Kinney,07/26/1918
kinsb101,Bob Kinsella,09/20/1919
kinse101,Ed Kinsella,09/16/1905
kinsi001,Ian Kinsler,04/03/2006
kinst101,Tom Kinslow,06/04/1886
kinsu101,William Kinsler,06/08/1893
kintb001,Brandon Kintzler,09/10/2010
kinzh101,Harry Kinzy,06/08/1934
kinzm001,Matt Kinzer,05/18/1989
kinzw101,Walt Kinzie,07/17/1882
kipnj001,Jason Kipnis,07/22/2011
kippb001,Bob Kipper,04/12/1985
kippe101,Ed Kippert,04/14/1914
kippf101,Fred Kipp,09/10/1957
kippt101,Thornton Kipper,06/07/1953
kirbc101,Clay Kirby,04/11/1969
kirbj101,John Kirby,08/01/1884
kirbj102,Jim Kirby,05/01/1949
kirbl101,LaRue Kirby,08/07/1912
kirbw001,Wayne Kirby,09/12/1991
kircm101,Mike Kircher,08/08/1919
kiria001,Alex Kirilloff,09/30/2020
kirka001,Alejandro Kirk,09/12/2020
kirkb101,Bill Kirk,09/23/1961
kirkd101,Don Kirkwood,09/13/1974
kirke101,Enos Kirkpatrick,08/24/1912
kirke102,Ed Kirkpatrick,09/13/1962
kirkj101,Jay Kirke,09/28/1910
kirkm001,Michael Kirkman,08/21/2010
kirkt101,Tom Kirk,06/24/1947
kirkw101,Willie Kirkland,04/15/1958
kirrj101,Joe Kirrene,10/01/1950
kirsh101,Harry Kirsch,04/16/1910
kiseg001,Garland Kiser,09/09/1991
kishe101,Ernie Kish,07/29/1945
kisir101,Rube Kisinger,09/10/1902
kisob001,Bruce Kison,07/04/1971
kissb101,Bill Kissinger,05/30/1895
kitsc101,Chris Kitsos,04/21/1954
kitsf101,Frank Kitson,05/19/1898
kitta001,Andrew Kittredge,07/18/2017
kittm101,Malachi Kittridge,04/19/1890
kittr001,Ron Kittle,09/02/1982
kivlp001,Patrick Kivlehan,08/20/2016
klaeh101,Hugo Klaerner,09/10/1934
klagf101,Fred Klages,09/11/1966
klasd001,Danny Klassen,07/04/1998
klaub101,Billy Klaus,04/16/1952
klaub102,Bobby Klaus,04/21/1964
klawa101,Al Klawitter,09/20/1909
klawt001,Tom Klawitter,04/14/1985
kleeo101,Ollie Klee,08/10/1925
kleic101,Chuck Klein,07/30/1928
kleih101,Hal Kleine,04/26/1944
kleil101,Lou Klein,04/21/1943
klein101,Nub Kleinke,04/25/1935
kleip001,Phil Klein,08/01/2014
kleir101,Red Kleinow,05/03/1904
kleit101,Ted Kleinhans,04/20/1934
klepe101,Ed Klepfer,07/04/1911
klesr001,Ryan Klesko,09/12/1992
klevj101,Jay Kleven,06/20/1976
kliee101,Ed Klieman,09/24/1943
kliml101,Lou Klimchock,09/27/1958
klimr101,Ron Klimkowski,09/15/1969
klinb001,Branden Kline,04/20/2019
klinb101,Bob Klinger,04/19/1938
klinb102,Bill Kling,08/13/1891
klinb103,Bob Kline,09/17/1930
klinb104,Bobby Kline,04/11/1955
klinj001,Joe Klink,04/09/1987
klinj101,Johnny Kling,09/11/1900
klinj102,Joe Klinger,09/13/1927
klinr101,Rudy Kling,09/21/1902
klinr102,Ron Kline,04/21/1952
klins001,Scott Klingenbeck,06/02/1994
klins002,Steve Kline,04/02/1997
klins101,Steve Kline,07/10/1970
klipj101,Johnny Klippstein,05/03/1950
klobf101,Fred Klobedanz,08/20/1896
klops101,Stan Klopp,04/29/1944
klozn101,Nap Kloza,08/16/1931
klubc001,Corey Kluber,09/01/2011
klugj101,Joe Klugmann,09/23/1921
klume101,Elmer Klumpp,04/17/1934
klusb101,Billy Klusman,06/21/1888
klust101,Ted Kluszewski,04/18/1947
klutc101,Clyde Kluttz,04/20/1942
klutm101,Mickey Klutts,07/07/1976
kmakj001,Joe Kmak,04/06/1993
knabo101,Otto Knabe,10/03/1905
knacb001,Brent Knackert,04/10/1990
knapa001,Andrew Knapp,04/06/2017
knapc101,Chris Knapp,09/04/1975
knauc101,Cotton Knaupp,08/30/1910
knauf101,Frank Knauss,06/25/1890
knebc001,Corey Knebel,05/24/2014
kneir101,Rudy Kneisch,09/21/1926
knelp101,Phil Knell,07/06/1888
knepb001,Bob Knepper,09/10/1976
knepc101,Charlie Knepper,05/26/1899
knerl101,Lou Knerr,04/17/1945
knete101,Elmer Knetzer,09/11/1909
knica001,Alan Knicely,08/12/1979
knica101,Austin Knickerbocker,04/19/1947
knicb101,Bill Knickerbocker,04/12/1933
knigb001,Brandon Knight,06/05/2001
knigg101,George Knight,09/28/1875
knigj101,Jonah Knight,05/16/1884
knigj102,John Knight,04/14/1905
knigj103,Jack Knight,09/20/1922
knigl101,Lon Knight,09/04/1875
knigr001,Ray Knight,09/10/1974
knisp101,Pete Knisely,09/04/1912
kniza001,Andrew Knizner,06/02/2019
knobc001,Chuck Knoblauch,04/09/1991
knodm101,Mike Knode,06/28/1920
knodr101,Ray Knode,06/30/1923
knoej001,Justin Knoedler,10/03/2004
knolh101,Hub Knolls,05/01/1906
knolp101,Punch Knoll,04/27/1905
knoob101,Bobby Knoop,04/13/1964
knorr001,Randy Knorr,09/05/1991
knote001,Eric Knott,09/01/2001
knotf101,Fritz Knothe,04/12/1932
knotg001,Gary Knotts,07/28/2001
knotg101,George Knothe,04/25/1932
knotj001,Jon Knott,05/30/2004
knotj101,Joe Knotts,09/18/1907
knotj102,Jack Knott,04/13/1933
knoue101,Ed Knouff,07/01/1885
knowb101,Bill Knowlton,09/03/1920
knowd101,Darold Knowles,04/18/1965
knowj101,Jimmy Knowles,05/02/1884
knowj102,Jake Knodell,05/15/1874
knowt101,Tom Knowlson,07/03/1915
knoxa101,Andy Knox,09/19/1890
knoxc101,Cliff Knox,07/01/1924
knoxj101,John Knox,08/01/1972
knudg001,Guido Knudson,08/22/2015
knudk001,Kurt Knudsen,05/16/1992
knudm001,Mark Knudson,07/08/1985
kobam001,Masahide Kobayashi,04/02/2008
koban101,Nick Koback,07/29/1953
kobej001,Jeff Kobernus,05/25/2013
kobek101,Kevin Kobel,09/08/1973
kocha101,Alan Koch,07/26/1963
kochb001,Billy Koch,05/05/1999
kochb101,Brad Kocher,04/24/1912
kochb102,Barney Koch,07/23/1944
kochm001,Matt Koch,09/09/2016
koecd101,Dick Koecher,09/29/1946
koegp101,Pete Koegel,09/01/1970
koehb101,Ben Koehler,04/23/1905
koehp101,Pip Koehler,04/22/1925
koeht001,Tom Koehler,09/05/2012
koelb001,Brian Koelling,08/21/1993
koenl101,Len Koenecke,04/12/1932
koenm101,Mark Koenig,09/08/1925
koenw101,Will Koenigsmark,09/10/1919
koese101,Elmer Koestner,04/23/1910
kohlh101,Henry Kohler,07/12/1871
kohlj101,Joe Kohlman,09/26/1937
kohlr001,Ryan Kohlmeier,07/29/2000
kohnm001,Michael Kohn,07/26/2010
kokod101,Dick Kokos,07/08/1948
kolaa001,Adam Kolarek,06/29/2017
kolbb001,Brandon Kolb,05/12/2000
kolbd001,Danny Kolb,06/04/1999
kolbe101,Eddie Kolb,10/15/1899
kolbg101,Gary Kolb,09/07/1960
kolld101,Don Kolloway,09/16/1940
kolpr101,Ray Kolp,04/16/1921
kolsh101,Hal Kolstad,04/22/1962
kolsk101,Karl Kolseth,09/30/1915
komae001,Erik Komatsu,04/06/2012
komis001,Satoru Komiyama,04/04/2002
komis002,Shane Komine,07/30/2006
kommb001,Brad Komminsk,08/14/1983
kommf101,Fred Kommers,06/25/1913
konee101,Ed Konetchy,06/29/1907
konep001,Paul Konerko,09/08/1997
konia101,Alex Konikowski,06/16/1948
konid101,Doug Konieczny,09/11/1973
konnm101,Mike Konnick,10/03/1909
konob101,Bruce Konopka,06/07/1942
konsj101,Jim Konstanty,06/18/1944
kontg001,George Kontos,09/10/2011
konud001,Dennis Konuszewski,08/04/1995
koobe101,Ernie Koob,06/23/1915
koo-d001,Dae-Sung Koo,04/04/2005
koonc101,Cal Koonce,04/14/1962
koong001,Graham Koonce,09/20/2003
koonh101,Harry Koons,04/17/1884
koosj001,Jerry Koosman,04/14/1967
kopag101,George Kopacz,09/18/1966
kopem001,Michael Kopech,08/21/2018
kopfl101,Larry Kopf,09/02/1913
kopfw101,Wally Kopf,10/01/1921
koplh101,Howie Koplitz,09/08/1961
koplm001,Mike Koplove,09/06/2001
koppj101,Joe Koppe,08/09/1958
koppm101,Merlin Kopp,08/02/1915
kopsg101,George Kopshaw,08/04/1923
korcs101,Steve Korcheck,09/06/1954
korea101,Art Kores,07/24/1915
koreb001,Bobby Korecky,04/26/2008
korig101,George Korince,09/10/1966
koroj001,John Koronka,06/01/2005
korwj101,Jim Korwan,04/24/1894
kosca101,Andy Kosco,08/13/1965
koshc101,Clem Koshorek,04/15/1952
koshj001,Joe Koshansky,09/01/2007
koskb101,Bill Koski,04/28/1951
koskc001,Corey Koskie,09/09/1998
kosld101,Dave Koslo,09/12/1941
koslk001,Kevin Koslofski,06/28/1992
kosmm101,Mike Kosman,04/20/1944
kostf101,Frank Kostro,09/02/1962
kostf102,Fred Koster,04/27/1931
kostj101,Joe Kostal,07/14/1896
kotcc001,Casey Kotchman,05/09/2004
kotsm001,Mark Kotsay,07/11/1997
kottg001,George Kottaras,09/13/2008
koufs101,Sandy Koufax,06/24/1955
koukj101,Joe Koukalik,09/01/1904
koupl101,Lou Koupal,04/17/1925
kouzk001,Kevin Kouzmanoff,09/02/2006
kowaf101,Fabian Kowalik,09/04/1932
kowib001,Brian Kowitz,06/04/1995
koy-e101,Ernie Koy,04/19/1938
kozaa101,Al Kozar,04/19/1948
kozlb001,Ben Kozlowski,09/19/2002
kozmp001,Pete Kozma,05/18/2011
kracj101,Joe Kracher,09/17/1939
kraej001,Joe Kraemer,08/22/1989
krafc101,Clarence Kraft,05/01/1914
krakj101,Joe Krakauskas,09/09/1937
kralj101,Jack Kralick,04/15/1959
krals101,Steve Kraly,08/09/1953
kramj101,Jack Kramer,04/25/1939
kramk001,Kevin Kramer,09/05/2018
kramr001,Randy Kramer,09/11/1988
kramt001,Tom Kramer,09/12/1991
krane101,Ed Kranepool,09/22/1962
krapg101,Gene Krapp,04/14/1911
krate001,Erik Kratz,07/17/2010
krauc101,Charlie Krause,07/27/1901
krauh101,Harry Krause,04/20/1908
krauj101,Jack Kraus,04/25/1943
kraul101,Lew Krausse,06/11/1931
kraul102,Lew Krausse,06/16/1961
kraum001,Marc Krauss,06/21/2013
kravd101,Danny Kravitz,04/17/1956
kravk101,Ken Kravec,09/04/1975
krawr001,Ray Krawczyk,06/29/1984
kreef101,Edward Kreeger,07/28/1884
kreem101,Mike Kreevich,09/07/1931
krehc101,Charlie Krehmeyer,07/08/1884
krehj001,Joey Krehbiel,07/02/2018
kreim101,Mickey Kreitner,09/28/1943
kreir101,Ralph Kreitz,08/01/1911
kremd001,Dean Kremer,09/06/2020
kremj001,Jimmy Kremers,06/05/1990
kremj101,Jim Kremmel,07/04/1973
kremr101,Ray Kremer,04/18/1924
krenw001,Wayne Krenchicki,06/15/1979
kresc101,Chuck Kress,04/16/1947
kresr101,Red Kress,09/24/1927
kretl101,Lou Kretlow,09/26/1946
kreuc001,Chad Kreuter,09/14/1988
kreuf101,Frank Kreutzer,09/20/1962
kreur101,Rick Kreuger,09/06/1975
kricp101,Paul Krichell,05/12/1911
krieb101,Bill Krieg,04/20/1884
kriek101,Kurt Krieger,04/21/1949
krisb001,Brooks Kriske,07/29/2020
krish101,Howie Krist,09/12/1937
krivr001,Rick Krivda,07/07/1995
krocg101,Gus Krock,04/24/1888
kroej001,Josh Kroeger,09/02/2004
kroez001,Zach Kroenke,09/10/2010
krohr101,Rube Kroh,09/30/1906
krolg101,Gary Kroll,07/26/1964
kroli001,Ian Krol,06/05/2013
kronj101,John Kroner,09/29/1935
kroom001,Marc Kroon,07/07/1995
krsnm101,Mike Krsnich,04/23/1960
krsnr101,Rocky Krsnich,09/13/1949
krueb001,Bill Krueger,04/10/1983
kruee101,Ernie Krueger,08/04/1913
krueo101,Otto Krueger,09/16/1899
kruga101,Art Kruger,04/11/1907
kruga102,Abe Kruger,10/06/1908
krugc101,Chris Krug,05/30/1965
krugg101,Gene Krug,04/29/1981
krugh101,Henry Krug,07/25/1902
krugm101,Marty Krug,05/29/1912
krukj001,John Kruk,04/07/1986
krukm001,Mike Krukow,09/06/1976
kruma101,Al Krumm,05/17/1889
kryhd101,Dick Kryhoski,04/19/1949
krynd001,Dave Krynzel,09/01/2004
kubej001,Jeff Kubenka,09/06/1998
kubej002,Jason Kubel,08/31/2004
kubet101,Tony Kubek,04/20/1957
kubij101,Jack Kubiszyn,04/23/1961
kubik001,Kyle Kubitza,06/10/2015
kubit001,Tim Kubinski,07/16/1997
kubit101,Ted Kubiak,04/14/1967
kubsg101,Gil Kubski,09/02/1980
kucaj101,Johnny Kucab,09/14/1950
kucej101,Jack Kucek,08/08/1974
kuckj101,Johnny Kucks,04/17/1955
kuczb101,Bert Kuczynski,06/02/1943
kuczs101,Steve Kuczek,09/29/1949
kuehb101,Bill Kuehne,05/01/1883
kuenh101,Harvey Kuenn,09/06/1952
kuhaf101,Fred Kuhaulua,08/02/1977
kuhej101,Joe Kuhel,07/31/1930
kuhlc001,Chad Kuhl,06/26/2016
kuhnb101,Bub Kuhn,09/01/1924
kuhnc101,Charlie Kuhns,06/04/1897
kuhnj001,Joel Kuhnel,08/16/2019
kuhnk101,Kenny Kuhn,07/07/1955
kuhnw101,Walt Kuhn,04/18/1912
kuipd001,Duane Kuiper,09/09/1974
kullj101,John Kull,10/02/1909
kumem101,Mike Kume,08/26/1955
kunkb101,Bill Kunkel,04/15/1961
kunkj001,Jeff Kunkel,07/23/1984
kuntr001,Rusty Kuntz,09/01/1979
kunze001,Eddie Kunz,08/03/2008
kunze101,Earl Kunz,04/19/1923
kuo-h001,Hong-Chih Kuo,09/02/2005
kuroh001,Hiroki Kuroda,04/04/2008
kuror101,Ryan Kurosaki,05/20/1975
kurow101,Whitey Kurowski,09/23/1941
kurth101,Hal Kurtz,04/18/1968
kusee101,Ed Kusel,09/18/1909
kushe101,Emil Kush,09/21/1941
kusic101,Craig Kusick,09/08/1973
kusna101,Art Kusnyer,09/21/1970
kustj101,Jul Kustus,04/17/1909
kutcr001,Randy Kutcher,06/19/1986
kutij101,Joe Kutina,09/06/1911
kutym101,Marty Kutyna,09/19/1959
kutzj001,Jerry Kutzler,04/28/1990
kuwam001,Masumi Kuwata,06/10/2007
kuzab101,Bob Kuzava,09/21/1946
kvasa101,Al Kvasnak,04/15/1942
kylea101,Andy Kyle,09/07/1912
laabc101,Chet Laabs,05/05/1937
labaj001,Josh Labandeira,09/17/2004
labic101,Clem Labine,04/18/1950
laboc101,Coco Laboy,04/08/1969
laboj001,Jairo Labourt,09/01/2017
laceb001,Bob Lacey,05/13/1977
lacha101,Al Lachowicz,09/13/1983
lachc101,Candy LaChance,08/15/1893
lachm101,Marcel Lachemann,06/04/1969
lachr101,Rene Lachemann,05/04/1965
lackj001,John Lackey,06/24/2002
lacku101,William Lackey,10/02/1890
lacof001,Frank LaCorte,09/08/1975
lacom001,Mike LaCoss,07/18/1978
lacop101,Pete LaCock,09/06/1972
lacyg101,Guy Lacy,05/07/1926
lacyk001,Kerry Lacy,08/16/1996
lacyl001,Lee Lacy,06/30/1972
laddh101,Hi Ladd,07/12/1898
laddp001,Pete Ladd,08/17/1979
laded101,Doyle Lade,09/18/1946
lades101,Steve Ladew,09/27/1889
ladet001,Tyler Ladendorf,04/08/2015
lafaj101,Joe Lafata,04/17/1947
laffa001,Aaron Laffey,08/04/2007
lafff101,Flip Lafferty,09/15/1876
lafie101,Ed Lafitte,04/16/1909
lafop001,Pete LaForest,09/02/2003
lafot101,Ty LaForest,08/04/1945
lafrb001,Bobby LaFromboise,04/10/2013
lafrr101,Roger LaFrancois,05/27/1982
lagaj001,Juan Lagares,04/23/2013
