Link,Name,From-Team,From-Franchise,# Transactions,# Players Traded Away,# Players Traded For,# Players Total,First Year,Last Year,Year Span,Ongoing,Comp Picks,total_WAR_out,total_WAR_in,WAR_total,total_G_out,total_G_in,G_total,total_PA_out,total_PA_in,PA_total,total_IP_out,total_IP_in,IP_total,total_salary_out,total_salary_in,salary_total
<a href=/player/powea001>powea001</a>,Alonzo Powell,San Francisco Giants,GIANTS,1,2,1,3,1985,1986,1,No,0,-0.44,0.85,1.29,34,78,44,46,40,-6,26.0,424.0,398.0,0.0,0.0,0.0
<a href=/player/powea001>powea001</a>,Alonzo Powell,Montreal Expos,NATEX,2,2,2,4,1989,1990,1,No,0,-0.44,0.0,0.44,37,13,-24,75,11,-64,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/poweb001>poweb001</a>,Brian Powell,Detroit Tigers,TIGRS,4,11,7,18,1999,2002,3,No,1,3.62,7.62,4.0,1493,652,-841,3797,1742,-2055,861.0,1164.0,303.0,6750000.0,0.0,-6750000.0
<a href=/player/poweb002>poweb002</a>,Boog Powell,Oakland Athletics,ATLTCS,7,12,9,21,2015,2018,3,Yes,0,7.5,-0.52,-8.02,615,193,-422,2031,464,-1567,103.0,312.0,209.0,8300001.0,0.0,-8300001.0
<a href=/player/poweb002>poweb002</a>,Boog Powell,Tampa Bay Devil Rays,RAYS,2,5,4,9,2015,2018,3,Yes,0,-0.11,7.04,7.15,74,689,615,124,2370,2246,283.0,211.0,-72.0,508800.0,0.0,-508800.0
<a href=/player/poweb002>poweb002</a>,Boog Powell,Seattle Mariners,MARNRS,1,1,1,2,2017,2017,0,No,0,0.63,0.38,-0.25,36,42,6,117,150,33,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/poweb101>poweb101</a>,Boog Powell,Baltimore Orioles,ORLS,2,3,3,6,1975,1980,5,No,0,6.5,4.24,-2.26,389,566,177,845,1795,950,1484.0,0.0,-1484.0,0.0,0.0,0.0
<a href=/player/powed001>powed001</a>,Dennis Powell,Los Angeles Dodgers,DOGRS,3,6,5,11,1986,1992,6,No,1,10.4,9.71,-0.69,399,1157,758,1,1800,1799,4543.0,1247.0,-3296.0,1249500.0,0.0,-1249500.0
<a href=/player/powed002>powed002</a>,Dante Powell,San Francisco Giants,GIANTS,2,3,2,5,1998,2001,3,No,0,-0.48,0.32,0.8,61,300,239,28,1,-27,102.0,416.0,314.0,2400000.0,0.0,-2400000.0
<a href=/player/powed002>powed002</a>,Dante Powell,Arizona Diamondbacks,DBACKS,1,1,1,2,1999,2000,1,No,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,200000.0,0.0,-200000.0
<a href=/player/poweg101>poweg101</a>,Grover Powell,Cincinnati Reds,REDS,1,1,1,2,1969,1969,0,No,0,0.0,0.0,0.0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/poweh101>poweh101</a>,Hosken Powell,Minnesota Twins,TWINS,1,1,1,2,1981,1983,2,No,0,-0.81,-0.5,0.31,152,15,-137,369,57,-312,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/powej001>powej001</a>,Jay Powell,Baltimore Orioles,ORLS,1,1,1,2,1994,1995,1,No,0,0.41,1.09,0.68,359,90,-269,10,288,278,587.0,0.0,-587.0,0.0,0.0,0.0
<a href=/player/powej001>powej001</a>,Jay Powell,Florida Marlins,MARLNS,1,2,1,3,1998,2004,6,No,0,1.89,0.02,-1.87,314,207,-107,3,531,528,517.0,0.0,-517.0,320000.0,0.0,-320000.0
<a href=/player/powej001>powej001</a>,Jay Powell,Houston Astros,ASTROS,1,1,1,2,2001,2001,0,No,0,0.67,-0.38,-1.05,75,60,-15,0,15,15,116.0,204.0,88.0,1600000.0,0.0,-1600000.0
<a href=/player/powej103>powej103</a>,John Powers,Pittsburgh Pirates,PIRATS,9,16,18,34,1959,1973,14,No,0,-0.94,37.67,38.61,564,1623,1059,1204,4862,3658,386.0,2327.0,1941.0,17500.0,0.0,-17500.0
<a href=/player/powej103>powej103</a>,John Powers,Cleveland Indians,INDINS,2,2,3,5,1960,1960,0,No,0,0.09,0.16,0.07,26,66,40,61,203,142,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/powej105>powej105</a>,Jack Powell,St.Louis Browns,ORLS,1,1,2,3,1904,1904,0,No,0,2.89,6.7,3.81,168,70,-98,224,122,-102,1776.0,899.0,-877.0,0.0,0.0,0.0
<a href=/player/powej106>powej106</a>,Jake Powell,Washington Senators,TWINS,4,5,6,11,1936,1942,6,No,0,11.3,17.7,6.4,990,1163,173,3744,4158,414,623.0,1269.0,646.0,39500.0,0.0,-39500.0
<a href=/player/powem103>powem103</a>,Mike Powers,Cleveland Indians,INDINS,1,1,1,2,1931,1934,3,No,0,0.0,-0.09,-0.09,0,30,30,0,3,3,0.0,69.0,69.0,0.0,0.0,0.0
<a href=/player/powep102>powep102</a>,Paul Powell,Minnesota Twins,TWINS,2,2,2,4,1971,1976,5,No,0,-0.13,7.05,7.18,90,577,487,294,2325,2031,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/power001>power001</a>,Ross Powell,Cincinnati Reds,REDS,3,4,4,8,1994,2003,9,No,0,-0.82,7.3,8.12,166,906,740,133,2361,2228,172.0,625.0,453.0,1650000.0,0.0,-1650000.0
<a href=/player/power101>power101</a>,Ray Powell,Boston Braves,BRAVES,2,3,2,5,1923,1926,3,No,0,-0.57,0.9,1.47,238,272,34,860,1042,182,0.0,0.0,0.0,6000.0,0.0,-6000.0
<a href=/player/powet001>powet001</a>,Ted Power,Los Angeles Dodgers,DOGRS,1,1,2,3,1982,1982,0,No,0,7.16,0.0,-7.16,699,0,-699,134,0,-134,2159.0,0.0,-2159.0,0.0,0.0,0.0
<a href=/player/powet001>powet001</a>,Ted Power,Cincinnati Reds,REDS,1,2,2,4,1987,1990,3,No,0,6.27,5.43,-0.84,546,156,-390,2022,182,-1840,241.0,1481.0,1240.0,580000.0,0.0,-580000.0
<a href=/player/powet001>powet001</a>,Ted Power,Kansas City Royals,ROYALS,1,1,2,3,1988,1990,2,No,0,-0.3,-0.33,-0.03,4,105,101,0,125,125,56.0,15.0,-41.0,575000.0,0.0,-575000.0
<a href=/player/powev101>powev101</a>,Vic Power,New York Yankees,YANKS,16,45,38,83,1953,1970,17,No,0,48.62,78.17,29.55,7017,4726,-2291,22732,11340,-11392,3607.0,11554.0,7947.0,313000.0,0.0,-313000.0
<a href=/player/powev101>powev101</a>,Vic Power,Kansas City Athletics,ATLTCS,24,48,46,94,1958,1976,18,No,0,124.94,48.67,-76.27,9659,5527,-4132,26702,16658,-10044,8728.0,3973.0,-4755.0,440600.0,0.0,-440600.0
<a href=/player/powev101>powev101</a>,Vic Power,Cleveland Indians,INDINS,6,8,11,19,1962,1969,7,No,0,9.88,8.16,-1.72,1353,584,-769,1625,332,-1293,4119.0,3147.0,-972.0,97100.0,0.0,-97100.0
<a href=/player/powev101>powev101</a>,Vic Power,Minnesota Twins,TWINS,1,2,2,4,1964,1966,2,No,0,-1.17,-1.3,-0.13,231,246,15,550,644,94,0.0,0.0,0.0,15000.0,0.0,-15000.0
<a href=/player/powev101>powev101</a>,Vic Power,Los Angeles Angels,ANGELS,3,4,4,8,1964,1968,4,No,0,0.22,4.09,3.87,228,285,57,232,375,143,443.0,1270.0,827.0,24000.0,0.0,-24000.0
<a href=/player/pozoa001>pozoa001</a>,Arquimedez Pozo,Seattle Mariners,MARNRS,1,1,1,2,1996,1996,0,No,0,-0.49,-0.31,0.18,25,21,-4,79,63,-16,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/pradm001>pradm001</a>,Martin Prado,Atlanta Braves,BRAVES,4,10,11,21,2013,2019,6,Yes,0,22.68,8.16,-14.52,2194,1203,-991,6430,4358,-2072,1394.0,147.0,-1247.0,14250000.0,0.0,-14250000.0
<a href=/player/pradm001>pradm001</a>,Martin Prado,Arizona Diamondbacks,DBACKS,2,2,3,5,2014,2017,3,Yes,0,2.1,-0.53,-2.63,37,36,-1,137,79,-58,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/pradm001>pradm001</a>,Martin Prado,New York Yankees,YANKS,1,3,3,6,2014,2016,2,Yes,0,8.73,2.98,-5.75,736,115,-621,1879,164,-1715,737.0,839.0,102.0,11541425.0,0.0,-11541425.0
<a href=/player/pralw101>pralw101</a>,Willie Prall,San Francisco Giants,GIANTS,2,3,2,5,1974,1980,6,No,0,-1.53,2.73,4.26,105,488,383,148,1551,1403,126.0,0.0,-126.0,0.0,0.0,0.0
<a href=/player/pramj101>pramj101</a>,Johnny Pramesa,Cincinnati Reds,REDS,10,20,25,45,1951,1965,14,No,0,82.49,29.43,-53.06,4608,2904,-1704,14725,6918,-7807,2749.0,1517.0,-1232.0,76250.0,0.0,-76250.0
<a href=/player/prata001>prata001</a>,Andy Pratt,Texas Rangers,RNGRS,1,1,1,2,2002,2004,2,No,0,-0.03,0.02,0.05,2,2,0,0,0,0,4.0,30.0,26.0,0.0,0.0,0.0
<a href=/player/prata001>prata001</a>,Andy Pratt,Atlanta Braves,BRAVES,2,5,3,8,2004,2013,9,No,0,-3.3,26.82,30.12,86,573,487,55,584,529,235.0,4935.0,4700.0,370000.0,0.0,-370000.0
<a href=/player/prata001>prata001</a>,Andy Pratt,Chicago Cubs,CUBS,1,2,1,3,2004,2004,0,No,0,0.0,0.08,0.08,0,15,15,0,19,19,0.0,0.0,0.0,300000.0,0.0,-300000.0
<a href=/player/pratd101>pratd101</a>,Del Pratt,St.Louis Browns,ORLS,31,58,69,127,1918,1952,34,No,0,180.6,188.06,7.46,8263,12092,3829,24970,33212,8242,20858.0,35942.0,15084.0,281100.0,0.0,-281100.0
<a href=/player/pratd101>pratd101</a>,Del Pratt,New York Yankees,YANKS,4,8,10,18,1920,1931,11,No,0,18.87,48.71,29.84,1297,1673,376,4337,4022,-315,1020.0,6917.0,5897.0,44500.0,0.0,-44500.0
<a href=/player/pratd101>pratd101</a>,Del Pratt,Boston Red Sox,RSOX,5,10,13,23,1922,1937,15,No,0,16.16,24.39,8.23,675,750,75,1305,1574,269,3851.0,4650.0,799.0,45550.0,0.0,-45550.0
<a href=/player/pratt001>pratt001</a>,Todd Pratt,New York Mets,METS,2,2,2,4,2001,2001,0,No,0,1.8,0.0,-1.8,331,1,-330,1126,1,-1125,0.0,0.0,0.0,600000.0,0.0,-600000.0
<a href=/player/prenm101>prenm101</a>,Mike Prendergast,Chicago Cubs,CUBS,1,3,2,5,1917,1926,9,No,0,1.4,43.04,41.64,84,484,400,105,724,619,802.0,5642.0,4840.0,5000.0,0.0,-5000.0
<a href=/player/presa001>presa001</a>,Alex Presley,Pittsburgh Pirates,PIRATS,1,2,1,3,2013,2013,0,No,0,-0.24,-0.03,0.21,28,25,-3,122,92,-30,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/presb101>presb101</a>,Bobby Prescott,San Francisco Giants,GIANTS,1,1,1,2,1961,1961,0,No,0,-0.31,0.0,0.31,10,0,-10,14,0,-14,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/presb101>presb101</a>,Bobby Prescott,Kansas City Athletics,ATLTCS,2,4,3,7,1961,1962,1,No,0,-0.07,-0.09,-0.02,40,20,-20,51,37,-14,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/presj001>presj001</a>,Jim Presley,Seattle Mariners,MARNRS,2,2,3,5,1990,1993,3,No,0,-1.77,0.78,2.55,140,160,20,577,0,-577,0.0,839.0,839.0,0.0,0.0,0.0
<a href=/player/presr001>presr001</a>,Ryan Pressly,Minnesota Twins,TWINS,1,1,2,3,2018,2018,0,Yes,0,5.2,0.0,-5.2,176,0,-176,0,0,0,488.0,0.0,-488.0,1600000.0,0.0,-1600000.0
<a href=/player/pricb001>pricb001</a>,Bryan Price,Boston Red Sox,RSOX,2,4,3,7,2009,2017,8,No,2,7.47,5.01,-2.46,325,200,-125,19,777,758,3215.0,255.0,-2960.0,415500.0,0.0,-415500.0
<a href=/player/pricd001>pricd001</a>,David Price,Tampa Bay Devil Rays,RAYS,5,7,13,20,2014,2021,7,Yes,0,9.45,17.77,8.32,408,1015,607,1367,3027,1660,730.0,1247.0,517.0,14000000.0,0.0,-14000000.0
<a href=/player/pricd001>pricd001</a>,David Price,Detroit Tigers,TIGRS,2,2,4,6,2015,2021,6,Yes,0,2.15,4.87,2.72,46,167,121,6,14,8,284.0,1552.0,1268.0,23225000.0,0.0,-23225000.0
<a href=/player/pricd001>pricd001</a>,David Price,Boston Red Sox,RSOX,1,3,3,6,2020,2020,0,Yes,0,8.46,2.13,-6.33,253,53,-200,814,221,-593,221.0,0.0,-221.0,0.0,0.0,0.0
<a href=/player/pridb101>pridb101</a>,Bob Priddy,Pittsburgh Pirates,PIRATS,1,2,1,3,1965,1965,0,No,0,0.03,0.41,0.38,287,60,-227,312,157,-155,304.0,0.0,-304.0,0.0,0.0,0.0
<a href=/player/pridb101>pridb101</a>,Bob Priddy,San Francisco Giants,GIANTS,3,4,3,7,1966,1972,6,No,0,-2.2,6.95,9.15,357,389,32,728,341,-387,457.0,2870.0,2413.0,17000.0,0.0,-17000.0
<a href=/player/pridb101>pridb101</a>,Bob Priddy,Washington Senators,RNGRS,12,27,21,48,1968,1988,20,No,0,46.51,51.95,5.44,2991,4295,1304,9420,12528,3108,3885.0,6824.0,2939.0,527000.0,0.0,-527000.0
<a href=/player/pridb101>pridb101</a>,Bob Priddy,Chicago White Sox,WSOX,2,3,3,6,1969,1971,2,No,0,9.0,0.38,-8.62,941,234,-707,3605,831,-2774,79.0,0.0,-79.0,15500.0,0.0,-15500.0
<a href=/player/pridb101>pridb101</a>,Bob Priddy,California Angels,ANGELS,3,7,6,13,1969,1990,21,No,0,44.93,60.7,15.77,1370,2449,1079,2746,9851,7105,8249.0,1336.0,-6913.0,212000.0,0.0,-212000.0
<a href=/player/pridj001>pridj001</a>,Jason Pridie,Tampa Bay Devil Rays,RAYS,6,10,18,28,2007,2018,11,Yes,0,7.31,39.77,32.46,1554,1744,190,4454,3404,-1050,1936.0,6404.0,4468.0,6476100.0,0.0,-6476100.0
<a href=/player/pridj101>pridj101</a>,Jerry Priddy,New York Yankees,YANKS,1,2,2,4,1943,1946,3,No,0,9.48,0.6,-8.88,716,132,-584,1943,129,-1814,1434.0,1073.0,-361.0,0.0,0.0,0.0
<a href=/player/pridj101>pridj101</a>,Jerry Priddy,Washington Senators,TWINS,1,1,1,2,1947,1952,5,No,0,5.67,0.0,-5.67,296,0,-296,1291,0,-1291,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/pridj101>pridj101</a>,Jerry Priddy,St.Louis Browns,ORLS,1,1,2,3,1949,1950,1,No,0,6.81,-0.58,-7.39,451,19,-432,1933,3,-1930,0.0,43.0,43.0,0.0,0.0,0.0
<a href=/player/priee001>priee001</a>,Eddie Priest,Cincinnati Reds,REDS,1,2,1,3,1998,1998,0,No,0,0.0,-1.7,-1.7,0,31,31,0,4,4,0.0,79.0,79.0,0.0,0.0,0.0
<a href=/player/primr101>primr101</a>,Ray Prim,Washington Senators,TWINS,1,3,1,4,1935,1935,0,No,0,-0.51,0.0,0.51,66,0,-66,27,0,-27,256.0,0.0,-256.0,0.0,0.0,0.0
<a href=/player/primr101>primr101</a>,Ray Prim,Philadelphia Phillies,PHILS,1,1,1,2,1935,1938,3,No,0,0.0,-0.66,-0.66,0,270,270,0,1055,1055,0.0,0.0,0.0,0.0,0.0,0.0
<a href=/player/prinb001>prinb001</a>,Bret Prinz,Arizona Diamondbacks,DBACKS,1,3,2,5,2003,2003,0,No,0,-0.2,0.48,0.68,53,45,-8,58,183,125,91.0,0.0,-91.0,1200000.0,0.0,-1200000.0
<a href=/player/prinb001>prinb001</a>,Bret Prinz,New York Yankees,YANKS,1,1,1,2,2005,2007,2,No,0,0.04,-0.56,-0.6,3,35,32,0,76,76,9.0,0.0,-9.0,0.0,0.0,0.0
<a href=/player/procs001>procs001</a>,Scott Proctor,Los Angeles Dodgers,DOGRS,1,2,1,3,2003,2004,1,No,0,0.65,0.19,-0.46,406,152,-254,260,302,42,712.0,3.0,-709.0,0.0,0.0,0.0
<a href=/player/procs001>procs001</a>,Scott Proctor,New York Yankees,YANKS,3,5,4,9,2007,2013,6,Yes,1,-1.13,11.61,12.74,169,723,554,50,2791,2741,232.0,3.0,-229.0,1620923.0,0.0,-1620923.0
<a href=/player/profj001>profj001</a>,Jurickson Profar,Texas Rangers,RNGRS,1,2,5,7,2018,2020,2,Yes,0,-0.15,-0.13,0.02,139,13,-126,518,0,-518,0.0,38.0,38.0,1050000.0,0.0,-1050000.0
<a href=/player/profj001>profj001</a>,Jurickson Profar,Oakland Athletics,ATLTCS,1,1,2,3,2019,2019,0,Yes,0,1.34,0.0,-1.34,193,0,-193,614,0,-614,0.0,0.0,0.0,3600000.0,0.0,-3600000.0
<a href=/player/prokl001>prokl001</a>,Luke Prokopec,Los Angeles Dodgers,DOGRS,5,8,9,17,2001,2013,12,No,2,-1.46,13.97,15.43,433,1451,1018,1246,3538,2292,215.0,1865.0,1650.0,3810000.0,0.0,-3810000.0
<a href=/player/prolm101>prolm101</a>,Mike Proly,Chicago White Sox,WSOX,1,1,1,2,1981,1982,1,No,0,0.31,-0.79,-1.1,70,29,-41,7,49,42,189.0,0.0,-189.0,0.0,0.0,0.0
<a href=/player/protd101>protd101</a>,Doc Prothro,Washington Senators,TWINS,5,12,6,18,1924,1941,17,No,0,16.54,43.93,27.39,920,1700,780,2170,6848,4678,3390.0,1035.0,-2355.0,30400.0,0.0,-30400.0
<a href=/player/protd101>protd101</a>,Doc Prothro,Washington Senators,TWINS,1,1,1,2,1924,1924,0,No,0,2.0,0.0,-2.0,119,0,-119,474,0,-474,0.0,0.0,0.0,3200.0,0.0,-3200.0
<a href=/player/protd101>protd101</a>,Doc Prothro,Boston Red Sox,RSOX,1,2,1,3,1925,1925,0,No,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4250.0,0.0,-4250.0
<a href=/player/protd101>protd101</a>,Doc Prothro,Portland,Portland,1,2,1,3,1926,1926,0,No,0,-0.58,0.0,0.58,17,0,-17,12,0,-12,63.0,0.0,-63.0,0.0,0.0,0.0
