primary_date,transaction_id,player,typeof,from-franchise,from-team,to-franchise,to-team,info
20041208,32283,mantm001,F ,,,RSOX,BOS,
20051101,32284,mantm001,Fg,RSOX,BOS,,,
20060110,32285,mantm001,F ,,,TIGRS,DET,
20060525,32286,mantm001,R ,TIGRS,DET,,,
19490000,32287,mantm101,Fa,,,YANKS,NYA,
19870602,32288,manub001,Da,,,RNGRS,TEX,
19930809,32289,manub001,W ,RNGRS,TEX,ORLS,BAL,
19941015,32290,manub001,Fg,ORLS,BAL,,,
19950219,32291,manub001,F ,,,NATEX,MON,
19970328,32294,manub001,P ,NATEX,MON,METS,NYN,
19971015,32295,manub001,Fg,METS,NYN,,,
19971218,32296,manub001,F ,,,DBACKS,ARI,
19981015,32297,manub001,Fg,DBACKS,ARI,,,
19630000,32298,manuc101,Fa,,,TWINS,MIN,
19210000,32299,manuh101,Fo,,,TIGRS,DET,
19360927,32300,manuh101,R ,RSOX,BOS,,,
19361208,32301,manuh101,F ,,,DOGRS,BRO,
19380515,32302,manuh101,W ,DOGRS,BRO,PIRATS,PIT,
19390607,32303,manuh101,R ,PIRATS,PIT,,,
19720606,32304,manuj101,Da,,,TIGRS,DET,
19070800,32305,manum101,P ,NewOrleans,NewOrleans,WSOX,CHA,
20050617,32306,manur001,Fa,,,METS,NYN,
20091120,32307,manur001,W ,MARNRS,SEA,RSOX,BOS,
20101013,32308,manur001,Fg,RSOX,BOS,,,
19470611,32309,manvd101,Fa,,,BRAVES,BSN,
19500515,32310,manvd101,P ,BRAVES,BSN,CUBS,CHN,$2500
19830606,32311,manwk001,Dn,,,RSOX,BOS,
19860602,32312,manwk001,Da,,,GIANTS,SFN,
19961028,32313,manwk001,Fg,ASTROS,HOU,,,
19961209,32314,manwk001,F ,,,ROCKS,COL,
19991101,32317,manwk001,Fg,ROCKS,COL,,,
19830110,32318,manzj001,Fa,,,RSOX,BOS,
19920324,32319,manzj001,Fg,RSOX,BOS,,,
19920403,32320,manzj001,F ,,,ROYALS,KCA,
19921015,32321,manzj001,Fg,ROYALS,KCA,,,
19921120,32322,manzj001,F ,,,BREWRS,MIL,
19950605,32323,manzj001,W ,METS,NYN,YANKS,NYA,
19951016,32324,manzj001,Fg,YANKS,NYA,,,
19961221,32325,manzj001,F ,,,MARNRS,SEA,
19970717,32326,manzj001,R ,MARNRS,SEA,,,
19970727,32327,manzj001,F ,,,ASTROS,HOU,
19971015,32328,manzj001,Fg,ASTROS,HOU,,,
19971218,32329,manzj001,F ,,,RAYS,TBA,
19980701,32330,manzj001,R ,RAYS,TBA,,,
19980703,32331,manzj001,F ,,,METS,NYN,
19991004,32334,manzj001,Fg,METS,NYN,,,
20000209,32335,manzj001,F ,,,PIRATS,PIT,
20020815,32338,manzj001,R ,PIRATS,PIT,,,
20030122,32339,manzj001,F ,,,REDS,CIN,
20031014,32340,manzj001,Fg,REDS,CIN,,,
20040506,32341,manzj001,F ,,,MARLNS,FLO,
20041103,32342,manzj001,Fg,MARLNS,FLO,,,
20050110,32343,manzj001,F ,,,RSOX,BOS,
19800821,32344,manzr001,Fa,,,PIRATS,PIT,
19860501,32345,manzr001,R ,PIRATS,PIT,,,
19870103,32346,manzr001,F ,,,ORLS,BAL,
19870405,32347,manzr001,R ,ORLS,BAL,,,
19880202,32348,manzr001,F ,,,WSOX,CHA,
19901015,32349,manzr001,Fg,WSOX,CHA,,,
19901204,32350,manzr001,F ,,,BJAYS,TOR,
19911015,32351,manzr001,Fg,BJAYS,TOR,,,
19940105,32352,manzr001,F ,,,PIRATS,PIT,
19951015,32353,manzr001,Fg,PIRATS,PIT,,,
20050607,32354,manzt001,Da,,,ASTROS,HOU,
20110811,32355,manzt001,W ,ASTROS,HOU,DBACKS,ARI,
20120506,32356,manzt001,R ,DBACKS,ARI,,,
20120508,32357,manzt001,F ,,,BREWRS,MIL,
20120729,32358,manzt001,R ,BREWRS,MIL,,,
20120801,32359,manzt001,F ,,,WSOX,CHA,
20121103,32360,manzt001,Fg,WSOX,CHA,,,
20121215,32361,manzt001,F ,,,ROCKS,COL,
19400000,32362,mapec101,Fa,,,INDINS,CLE,
19461101,32363,mapec101,D ,INDINS,CLE,YANKS,NYA,
19510000,32364,marag101,Fa,,,BRAVES,BSN,
19591130,32365,marag101,D ,BRAVES,MLN,GIANTS,SFN,
19611127,32366,marag101,D ,GIANTS,SFN,TWINS,MIN,
19850103,32367,marap001,Da,,,BRAVES,ATL,
19251109,32368,marar101,W ,CUBS,CHN,DOGRS,BRO,
19260821,32369,marar101,R ,DOGRS,BRO,,,
19261123,32370,marar101,F ,,,CARDS,SLN,
19350611,32371,marbf101,R ,TIGRS,DET,,,
19351213,32372,marbf101,F ,,,GIANTS,NY1,
19360508,32373,marbf101,R ,GIANTS,NY1,,,
19360509,32374,marbf101,F ,,,TWINS,WS1,
19360611,32375,marbf101,R ,TWINS,WS1,,,
19391215,32377,marcj101,P ,WSOX,CHA,ORLS,SLA,
19400000,32378,marcp101,M ,Toronto,Toronto,ATLTCS,PHA,
19500605,32379,marcp101,R ,ATLTCS,PHA,,,
19500702,32380,marcp101,F ,,,RSOX,BOS,
19500721,32381,marcp101,R ,RSOX,BOS,,,
20030603,32382,marcs001,Da,,,BJAYS,TOR,
19600000,32383,marel101,Fa,,,TIGRS,DET,
19631011,32384,marel101,P ,TIGRS,DET,ANGELS,LAA,
19640327,32385,marel101,Pr,ANGELS,LAA,TIGRS,DET,
19681210,60563,marel101,T ,TIGRS,DET,ASTROS,HOU,
19670817,60563,mathe101,T ,ASTROS,HOU,TIGRS,DET,
19671122,60563,gladf102,T ,TIGRS,DET,ASTROS,HOU,
19500000,32387,margj101,Fa,,,GIANTS,NY1,
20060425,32388,marij001,Fa,,,MARLNS,FLO,
19570000,32389,marij101,Fa,,,GIANTS,NY1,
19731207,32390,marij101,P ,GIANTS,SFN,RSOX,BOS,
19741024,32391,marij101,R ,RSOX,BOS,,,
19750315,32392,marij101,F ,,,DOGRS,LAN,
19360000,32393,marim101,Fa,,,CARDS,SLN,
19511024,32394,marim101,R ,CARDS,SLN,,,
19511129,32395,marim101,F ,,,ORLS,SLA,
19531124,32396,marim101,R ,ORLS,BAL,,,
19530000,32397,marir101,Fa,,,INDINS,CLE,
19190321,32398,markc101,P ,YANKS,NYA,SaltLakeCity,SaltLakeCity,
19240722,32399,markc101,P ,YANKS,NYA,StPaul,StPaul,
19501204,32400,markd101,Dm,Portsmouth,Portsmouth,ORLS,SLA,
19390000,32401,markg101,Fa,,,TIGRS,DET,
19481110,32403,markg101,D ,BRAVES,BSN,WSOX,CHA,
19490417,32404,markg101,P ,WSOX,CHA,TIGRS,DET,
19500000,32405,markg101,Mr,TIGRS,DET,Buffalo,Buffalo,
19500000,32406,markg101,M ,Buffalo,Buffalo,ATLTCS,PHA,
20030603,32407,markn001,Da,,,ORLS,BAL,
19480000,32408,marld101,Fa,,,TIGRS,DET,
19560917,32409,marld101,W ,TIGRS,DET,WSOX,CHA,
19990703,32410,marmc001,Fa,,,CUBS,CHN,
19460400,32411,marnh101,R ,TWINS,WS1,,,
19460500,32412,marnh101,F ,,,CARDS,SLN,
19480000,32413,marof101,Fa,,,CARDS,SLN,
19650608,32414,marol101,Da,,,PIRATS,PIT,
19980602,32415,marom001,Da,,,RSOX,BOS,
20071023,32416,marom001,Fg,CARDS,SLN,,,
20080217,32417,marom001,F ,,,ROYALS,KCA,
20080430,32418,marom001,R ,ROYALS,KCA,,,
20081230,32419,marom001,F ,,,BJAYS,TOR,
20090327,32420,marom001,R ,BJAYS,TOR,,,
20100203,32421,marom001,F ,,,TWINS,MIN,
20080605,32422,maron001,Dn,,,ATLTCS,OAK,
19470800,32423,marqb101,U ,Lufkin,Lufkin,YANKS,NYA,
19530711,32424,marqb101,P ,REDS,CIN,Portland,Portland,
19660103,32425,marqg101,Fa,,,ATLTCS,KC1,
19880513,32426,marqi001,P ,SanLuis,SanLuis,DOGRS,LAN,
19951016,32427,marqi001,Fg,WSOX,CHA,,,
19960604,32428,marqj001,Da,,,BRAVES,ATL,
20061031,32429,marqj001,Fg,CARDS,SLN,,,
20061219,32430,marqj001,F ,,,CUBS,CHN,
20091105,32431,marqj001,Fg,ROCKS,COL,,,
20091221,32432,marqj001,F ,,,NATEX,WAS,
20111222,32433,marqj001,F ,,,TWINS,MIN,
20040607,32436,marqj002,Da,,,YANKS,NYA,
20110608,32437,marqj002,W ,WSOX,CHA,YANKS,NYA,
20111102,32438,marqj002,Fg,YANKS,NYA,,,
20120724,32439,marqj002,R ,MARNRS,SEA,,,
20120811,32440,marqj002,F ,,,ROCKS,COL,
20121103,32441,marqj002,Fg,ROCKS,COL,,,
19250801,32442,marqj101,P ,St.Joseph,St.Joseph,YANKS,NYA,
19501116,32443,marql101,D ,Portland,Portland,BRAVES,BSN,
19531130,32444,marql101,D ,BRAVES,MLN,CUBS,CHN,
19550902,32445,marqr101,Fa,,,ORLS,BAL,
19080701,32446,marqr102,P ,Indianapolis,Indianapolis,GIANTS,NY1,$11000
19150831,32447,marqr102,W ,GIANTS,NY1,DOGRS,BRO,
19251214,32448,marqr102,P ,BRAVES,BSN,Providence,Providence,
19380709,32449,marrb101,P ,DOGRS,BRO,INDINS,CLE,
20060606,32450,marrc001,Da,,,NATEX,WAS,
19470000,32451,marrc101,Fa,,,TWINS,WS1,
19550124,32452,marrc101,R ,TWINS,WS1,,,
19930603,32453,marre001,Da,,,CARDS,SLN,
20051027,32454,marre001,Fg,ORLS,BAL,,,
20060107,32455,marre001,F ,,,ROCKS,COL,
20060809,32456,marre001,R ,METS,NYN,,,
20061128,32457,marre001,F ,,,CARDS,SLN,
20070521,32458,marre001,R ,CARDS,SLN,,,
18900120,32459,marrl101,P ,CL6,CL6,REDS,CIN,$2000
18910714,32460,marrl101,R ,REDS,CIN,,,
18910730,32461,marrl101,F ,,,CN3,CN3,
19860929,32462,marro001,Fa,,,BREWRS,MIL,
19941015,32463,marro001,Fg,NATEX,MON,,,
19950204,32464,marro001,F ,,,DOGRS,LAN,
19961011,32467,marro001,Fg,DOGRS,LAN,,,
19241008,32468,marrw101,D ,Mobile,Mobile,BRAVES,BSN,
19251109,32469,marrw101,W ,BRAVES,BSN,DOGRS,BRO,
19110600,32470,marsa101,P ,NewBritain,NewBritain,REDS,CIN,$6000
19140000,32471,marsa101,J ,REDS,CIN,SLF,SLF,
19500515,32472,marsc101,P ,YANKS,NYA,ORLS,SLA,
19530602,32473,marsc101,R ,ORLS,SLA,,,
19630000,32474,marsd101,Fa,,,ANGELS,LAA,
19730924,32475,marsd101,P ,PADRS,SDN,WSOX,CHA,
19030900,32476,marsd102,D ,DesMoines,DesMoines,PHILS,PHI,
19040500,32477,marsd102,P ,PHILS,PHI,GIANTS,NY1,
19040817,32478,marsd102,L ,GIANTS,NY1,BRAVES,BSN,
19040900,32479,marsd102,Lr,BRAVES,BSN,GIANTS,NY1,
19050800,32480,marsd102,P ,Minneapolis,Minneapolis,GIANTS,NY1,
19080529,32481,marsd102,P ,CARDS,SLN,CUBS,CHN,
19090218,32482,marsd102,P ,CUBS,CHN,DOGRS,BRO,
19420000,32483,marsf101,Fa,,,CUBS,CHN,
19470000,32484,marsf101,U ,CUBS,CHN,INDINS,CLE,
20020604,32485,marsj001,Da,,,WSOX,CHA,
20061207,32486,marsj001,D ,WSOX,CHA,ATLTCS,OAK,
20071015,32487,marsj001,W ,ATLTCS,OAK,RSOX,BOS,
20071206,32488,marsj001,W ,RSOX,BOS,ATLTCS,OAK,
20100109,32489,marsj001,W ,ATLTCS,OAK,METS,NYN,
19500000,32490,marsj101,Fa,,,WSOX,CHA,
19580823,32491,marsj101,W ,ORLS,BAL,CUBS,CHN,
19611013,32492,marsj101,P ,GIANTS,SFN,METS,NYN,
19621012,32493,marsj101,R ,PIRATS,PIT,,,
19690605,32494,marsk101,Da,,,ROYALS,KCA,
20040607,32495,marsl001,Da,,,PHILS,PHI,
19780606,32496,marsm001,Da,,,DOGRS,LAN,
19910721,32499,marsm001,R ,RSOX,BOS,,,
19910727,32500,marsm001,F ,,,ANGELS,CAL,
19910807,32501,marsm001,R ,ANGELS,CAL,,,
19600913,32502,marsm101,Fa,,,PHILS,PHI,
19660411,32503,marsm101,P ,PHILS,PHI,TIGRS,DET,
19681015,32504,marsm101,X ,TIGRS,DET,BREWRS,SE1,
19691121,32505,marsm101,P ,BREWRS,MIL,ASTROS,HOU,
19770430,32506,marsm101,P ,BRAVES,ATL,RNGRS,TEX,
19771109,32507,marsm101,Fg,RNGRS,TEX,,,
19780515,32508,marsm101,F ,,,TWINS,MIN,
19800606,32511,marsm101,R ,TWINS,MIN,,,
19810819,32512,marsm101,F ,,,METS,NYN,
19811012,32513,marsm101,R ,METS,NYN,,,
19150000,32514,marsr101,J ,PHILS,PHI,BUF,BUF,
19960604,32515,marss001,Da,,,RNGRS,TEX,
20051015,32516,marss001,Fg,YANKS,NYA,,,
20030603,32517,marss002,Da,,,CUBS,CHN,
19870602,32518,marst001,Dn,,,BJAYS,TOR,
19880601,32519,marst001,Da,,,PHILS,PHI,
19420223,32520,marsw101,P ,Atlanta,Atlanta,GIANTS,NY1,
19520604,32521,marsw101,P ,BRAVES,BSN,REDS,CIN,
19550624,32522,marsw101,R ,WSOX,CHA,,,
19850603,32523,marta001,Da,,,BRAVES,ATL,
19911015,32524,marta001,Fg,BRAVES,ATL,,,
19911111,32525,marta001,F ,,,PIRATS,PIT,
20011105,32526,marta001,Fg,MARNRS,SEA,,,
20020208,32527,marta001,F ,,,CARDS,SLN,
20020329,32528,marta001,R ,CARDS,SLN,,,
20030213,32529,marta001,F ,,,MARLNS,FLO,
20030328,32530,marta001,R ,MARLNS,FLO,,,
20030329,32531,marta001,F ,,,RAYS,TBA,
20031026,32532,marta001,Fg,RAYS,TBA,,,
19900110,32533,marta002,Fa,,,BJAYS,TOR,
19991015,32534,marta002,Fg,CUBS,CHN,,,
19991206,32535,marta002,F ,,,MARLNS,FLO,
20001011,32536,marta002,Fg,MARLNS,FLO,,,
20001117,32537,marta002,F ,,,NATEX,MON,
20021015,32540,marta002,Fg,NATEX,MON,,,
20021106,32541,marta002,F ,,,RAYS,TBA,
20030330,32542,marta002,R ,RAYS,TBA,,,
20030408,32543,marta002,F ,,,ROYALS,KCA,
20030608,32544,marta002,R ,ROYALS,KCA,,,
20040120,32545,marta002,F ,,,PIRATS,PIT,
20040408,32546,marta002,C ,PIRATS,PIT,INDINS,CLE,
20040831,32547,marta002,P ,INDINS,CLE,RSOX,BOS,
20041221,32548,marta002,Fg,RSOX,BOS,,,
20050119,32549,marta002,F ,,,TIGRS,DET,
20051015,32550,marta002,Fg,TIGRS,DET,,,
20051214,32551,marta002,F ,,,METS,NYN,
20061015,32552,marta002,Fg,METS,NYN,,,
20061116,32553,marta002,F ,,,DOGRS,LAN,
20070331,32554,marta002,R ,DOGRS,LAN,,,
20070518,32555,marta002,F ,,,MARLNS,FLO,
20071029,32556,marta002,Fg,MARLNS,FLO,,,
19980106,32557,marta003,Fa,,,RSOX,BOS,
20051015,32560,marta003,Fg,RSOX,BOS,,,
20060206,32561,marta003,F ,,,NATEX,WAS,
20070620,32564,marta003,P ,NATEX,WAS,TIGRS,DET,
20080905,32567,marta003,R ,TIGRS,DET,,,
20000912,32568,marta004,Fa,,,BRAVES,ATL,
20101106,32569,marta004,Fg,INDINS,CLE,,,
20101201,32570,marta004,F ,,,PIRATS,PIT,
20111102,32571,marta004,Fg,PIRATS,PIT,,,
19770607,32572,marta101,Da,,,METS,NYN,
19791203,32573,marta101,D ,METS,NYN,ANGELS,CAL,
19670521,32574,martb001,Fa,,,PHILS,PHI,
19681202,32575,martb001,D ,PHILS,PHI,ASTROS,HOU,
19861112,32578,martb001,Fg,BJAYS,TOR,,,
19400000,32579,martb101,Fa,,,ORLS,SLA,
19471110,32580,martb101,D ,ORLS,SLA,RSOX,BOS,
19500700,32581,martb101,P ,RSOX,BOS,TIGRS,DET,
19510326,32582,martb101,U ,TIGRS,DET,ORLS,SLA,
19540316,32583,martb101,R ,ORLS,BAL,,,
19520000,32584,martb102,Fa,,,YANKS,NYA,
19140808,32585,martb103,Fa,,,BRAVES,BSN,
19150821,32586,martb103,R ,BRAVES,BSN,,,
19460000,32587,martb104,Fa,,,GIANTS,NY1,
19510627,32588,martb104,U ,GIANTS,NY1,REDS,CIN,
19601203,32589,martb105,P ,REDS,CIN,BRAVES,MLN,
19620403,32590,martb105,R ,TWINS,MIN,,,
19781209,32591,martc001,Fa,,,CUBS,CHN,
19891113,32592,martc001,Fg,PADRS,SDN,,,
19891201,32593,martc001,F ,,,PHILS,PHI,
19911105,32594,martc001,Fg,REDS,CIN,,,
19831117,32595,martc002,Fa,,,YANKS,NYA,
19910223,32596,martc002,Fg,WSOX,CHA,,,
19910402,32597,martc002,F ,,,INDINS,CLE,
19940400,32598,martc002,R ,INDINS,CLE,,,
19941228,32599,martc002,F ,,,ANGELS,CAL,
19950822,32602,martc002,R ,ANGELS,CAL,,,
19951130,32603,martc002,F ,,,RNGRS,TEX,
19840604,32604,martc003,Da,,,ROYALS,KCA,
19901015,32605,martc003,Fg,ROYALS,KCA,,,
19901116,32606,martc003,F ,,,ORLS,BAL,
19931122,32607,martc003,R ,ORLS,BAL,,,
19931213,32608,martc003,F ,,,TWINS,MIN,
20000808,32609,martc004,Fa,,,MARLNS,FLO,
20091109,32610,martc004,Fg,MARLNS,FLO,,,
20030402,32611,martc005,Fa,,,TIGRS,DET,
20061207,32612,martc005,Dm,TIGRS,DET,MARLNS,FLO,
20100408,32613,martc005,W ,MARLNS,FLO,BRAVES,ATL,
19731210,32614,martd001,Fa,,,ORLS,BAL,
19931025,32619,martd001,Fg,NATEX,MON,,,
19931202,32620,martd001,F ,,,INDINS,CLE,
19961118,32621,martd001,Fg,INDINS,CLE,,,
19970220,32622,martd001,F ,,,MARNRS,SEA,
19970524,32623,martd001,R ,MARNRS,SEA,,,
19980130,32624,martd001,F ,,,BRAVES,ATL,
19981102,32625,martd001,Fg,BRAVES,ATL,,,
19820607,32626,martd002,Dn,,,RNGRS,TEX,
19830111,32627,martd002,Da,,,CUBS,CHN,
19921027,32628,martd002,Fg,REDS,CIN,,,
19921209,32629,martd002,F ,,,GIANTS,SFN,
19941014,32630,martd002,Fg,GIANTS,SFN,,,
19950405,32631,martd002,F ,,,WSOX,CHA,
19971027,32634,martd002,Fg,WSOX,CHA,,,
19971204,32635,martd002,F ,,,RAYS,TBA,
20001031,32636,martd002,Fg,BJAYS,TOR,,,
20001210,32637,martd002,F ,,,BRAVES,ATL,
20021028,32638,martd002,Fg,BRAVES,ATL,,,
19840823,32639,martd003,Fa,,,BJAYS,TOR,
19921028,32640,martd004,Fa,,,MARNRS,SEA,
20001018,32641,martd004,Fg,MARNRS,SEA,,,
20001116,32642,martd004,F ,,,YANKS,NYA,
20111030,32645,martd004,Fg,YANKS,NYA,,,
19100319,32646,martd102,P ,Scranton,Scranton,BRAVES,BSN,
19821219,32647,marte001,Fa,,,MARNRS,SEA,
20041028,32648,marte001,Fg,MARNRS,SEA,,,
19930305,32649,martf001,P ,HiroshimaToyoCarp,HiroshimaToyoCarp,ROYALS,KCA,
19991006,32650,martf001,W ,ROYALS,KCA,PHILS,PHI,
20000405,32651,martf001,W ,PHILS,PHI,RAYS,TBA,
20020326,32652,martf001,R ,RAYS,TBA,,,
20020330,32653,martf001,F ,,,DOGRS,LAN,
20020505,32654,martf001,R ,DOGRS,LAN,,,
20020515,32655,martf001,F ,,,ROYALS,KCA,
20021015,32656,martf001,Fg,ROYALS,KCA,,,
20030108,32657,martf001,F ,,,CUBS,CHN,
20040721,32660,martf001,R ,CUBS,CHN,,,
20050215,32661,martf001,F ,,,WSOX,CHA,
20051015,32662,martf001,Fg,WSOX,CHA,,,
20050711,32663,martf002,Fa,,,METS,NYN,
20120111,32664,martf002,W ,METS,NYN,ASTROS,HOU,
19350000,32665,martf101,Fa,,,CARDS,SLN,
19930603,32666,martg001,Da,,,BREWRS,MIL,
19650608,32667,martg101,Da,,,RNGRS,WS2,
19690605,32668,martg102,Da,,,BREWRS,SE1,
19750329,32669,martg102,P ,BREWRS,MIL,ROYALS,KCA,
19570000,32670,marth102,Fa,,,BRAVES,MLN,
19580000,32671,marth102,U ,BRAVES,MLN,INDINS,CLE,
19590000,32672,marth102,R ,INDINS,CLE,,,
19600000,32673,marth102,F ,,,ATLTCS,KC1,
19710717,32674,martj001,Fa,,,PHILS,PHI,
19831107,32675,martj001,Fg,ROYALS,KCA,,,
19840317,32676,martj001,F ,,,METS,NYN,
19840930,32677,martj001,R ,METS,NYN,,,
19881211,32678,martj002,Fa,,,METS,NYN,
19921117,32679,martj002,X ,METS,NYN,MARLNS,FLO,
19940602,32680,martj003,Da,,,CUBS,CHN,
19971215,32681,martj003,D ,CUBS,CHN,ATLTCS,OAK,
19971215,32682,martj003,P ,ATLTCS,OAK,PIRATS,PIT,
19991223,32683,martj003,R ,PIRATS,PIT,,,
20000131,32684,martj003,F ,,,REDS,CIN,
20020719,32687,martj003,R ,REDS,CIN,,,
20031219,32688,martj003,F ,,,ORLS,BAL,
20040509,32689,martj003,R ,ORLS,BAL,,,
20050607,32690,martj004,Da,,,GIANTS,SFN,
20110104,32691,martj004,P ,PIRATS,PIT,INDINS,CLE,
20111102,32692,martj004,Fg,INDINS,CLE,,,
20121214,32693,martj004,F ,,,INDINS,CLE,
20010605,32694,martj005,Da,,,INDINS,CLE,
20081103,32695,martj005,Fg,INDINS,CLE,,,
20081124,32696,martj005,F ,,,NATEX,WAS,
20111102,32699,martj005,Fg,NATEX,WAS,,,
20121103,32700,martj005,Fg,MARLNS,MIA,,,
20060606,32701,martj006,Dn,,,TWINS,MIN,
20090609,32702,martj006,Da,,,ASTROS,HOU,
19780606,32703,martj101,Da,,,TIGRS,DET,
19830804,32704,martj101,P ,CARDS,SLN,TIGRS,DET,
19850114,32705,martj101,R ,TIGRS,DET,,,
19460429,32706,martj102,R ,PHILS,PHI,,,
19600000,32707,martj103,Fa,,,PIRATS,PIT,
19720315,32708,martj103,P ,PIRATS,PIT,ROYALS,KCA,
19750407,32709,martj103,R ,ROYALS,KCA,,,
19371005,32710,martj105,D ,Baltimore,Baltimore,WSOX,CHA,
19560000,32711,martj107,Fa,,,WSOX,CHA,
19730326,32712,martj107,R ,CUBS,CHN,,,
19130915,32713,martj109,D ,Rochester,Rochester,BRAVES,BSN,
19961015,32714,martl001,Fa,,,BREWRS,MIL,
20040223,32715,martl001,W ,BREWRS,MIL,CARDS,SLN,
20041015,32716,martl001,Fg,ROCKS,COL,,,
20041207,32717,martl001,F ,,,DBACKS,ARI,
20050607,32718,martl002,Dn,,,METS,NYN,
20070607,32719,martl002,Da,,,PADRS,SDN,
20130104,32720,martl002,W ,RNGRS,TEX,ORLS,BAL,
20051116,32721,martl003,Fa,,,TIGRS,DET,
20110504,32722,martl004,Fa,,,RNGRS,TEX,
19770607,32723,martm001,Dn,,,ORLS,BAL,
19780110,32724,martm001,Da,,,PADRS,SDN,
19841015,32725,martm001,Fg,PADRS,SDN,,,
19841113,32726,martm001,F ,,,BREWRS,MIL,
19870323,32727,martm001,R ,CUBS,CHN,,,
19880310,32728,martm002,Fa,,,ATLTCS,OAK,
19941015,32729,martm002,Fg,ATLTCS,OAK,,,
19950213,32730,martm002,F ,,,CUBS,CHN,
19951015,32731,martm002,Fg,CUBS,CHN,,,
19960129,32732,martm002,F ,,,MARNRS,SEA,
19960711,32733,martm002,W ,MARNRS,SEA,PHILS,PHI,
19961015,32734,martm002,Fg,PHILS,PHI,,,
19961219,32735,martm002,F ,,,PIRATS,PIT,
19981218,32736,martm002,W ,PIRATS,PIT,NATEX,MON,
20000329,32737,martm002,R ,NATEX,MON,,,
20050617,32738,martm003,Fa,,,NATEX,WAS,
20101209,32739,martm003,D ,NATEX,WAS,PHILS,PHI,
19410000,32740,martm101,Fa,,,WSOX,CHA,
19430000,32741,martm101,Mr,WSOX,CHA,StPaul,StPaul,
19440000,32742,martm101,M ,StPaul,StPaul,DOGRS,BRO,
19501116,32743,martm101,D ,DOGRS,BRO,ATLTCS,PHA,
19560713,32744,martm101,W ,WSOX,CHA,ORLS,BAL,
19570919,32745,martm101,P ,ORLS,BAL,CARDS,SLN,
19580702,32746,martm101,W ,CARDS,SLN,INDINS,CLE,
19610400,32749,martm101,R ,BRAVES,MLN,,,
19600000,32750,martm102,Fa,,,TWINS,WS1,
19661128,32751,martm102,D ,TWINS,MIN,BRAVES,ATL,
19840327,32752,martn001,Fa,,,WSOX,CHA,
19971221,32753,martn001,Fg,WSOX,CHA,,,
19980109,32754,martn001,F ,,,ANGELS,ANA,
19981221,32755,martn001,Fg,ANGELS,ANA,,,
19990314,32756,martn001,F ,,,BJAYS,TOR,
19991005,32757,martn001,Fg,BJAYS,TOR,,,
19991201,32758,martn001,F ,,,BREWRS,MIL,
20060606,32759,marto001,Da,,,MARLNS,FLO,
20120710,32760,marto001,P ,WSOX,CHA,DOGRS,LAN,
19880618,32761,martp001,Fa,,,DOGRS,LAN,
20041102,32762,martp001,Fg,RSOX,BOS,,,
20041217,32763,martp001,F ,,,METS,NYN,
20081031,32764,martp001,Fg,METS,NYN,,,
20090715,32765,martp001,F ,,,PHILS,PHI,
20091106,32766,martp001,Fg,PHILS,PHI,,,
19860930,32767,martp002,Fa,,,PADRS,SDN,
19960913,32768,martp002,W ,METS,NYN,REDS,CIN,
19971007,32769,martp002,Fg,REDS,CIN,,,
19880602,32770,martp003,Fa,,,PADRS,SDN,
19941015,32771,martp003,Fg,METS,NYN,,,
19941110,32772,martp003,F ,,,BRAVES,ATL,
19961015,32773,martp003,Fg,BRAVES,ATL,,,
19550628,32774,martp101,Fb,,,PIRATS,PIT,
19560427,32775,martp101,R ,PIRATS,PIT,,,
19190910,32776,martp102,P ,Binghamton,Binghamton,ATLTCS,PHA,$2500 plus perhaps two players
19441010,32777,martp103,R ,CARDS,SLN,,,
19760608,32778,martr001,Dn,,,GIANTS,SFN,
19770607,32779,martr001,Da,,,ROYALS,KCA,
19841109,32780,martr001,R ,PHILS,PHI,,,
19850129,32781,martr001,F ,,,ROYALS,KCA,
19840901,32782,martr002,Fa,,,DOGRS,LAN,
19981117,32785,martr002,Fg,DOGRS,LAN,,,
19990311,32786,martr002,F ,,,RSOX,BOS,
20001101,32787,martr002,Fg,RSOX,BOS,,,
20010118,32788,martr002,F ,,,DOGRS,LAN,
20010328,32789,martr002,R ,DOGRS,LAN,,,
20010411,32790,martr002,F ,,,PIRATS,PIT,
19930115,32791,martr003,Fa,,,ROYALS,KCA,
20021221,32792,martr003,Fg,GIANTS,SFN,,,
20030102,32793,martr003,F ,,,CUBS,CHN,
20041028,32794,martr003,Fg,CUBS,CHN,,,
20050105,32795,martr003,F ,,,TIGRS,DET,
20051027,32796,martr003,Fg,PHILS,PHI,,,
20060131,32797,martr003,F ,,,DOGRS,LAN,
20080724,32802,martr003,R ,DOGRS,LAN,,,
20080801,32803,martr003,F ,,,METS,NYN,
20091106,32806,martr003,Fg,METS,NYN,,,
20020604,32807,martr004,Da,,,DOGRS,LAN,
20101202,32808,martr004,Fg,DOGRS,LAN,,,
20121029,32809,martr004,Fg,YANKS,NYA,,,
20121130,32810,martr004,F ,,,PIRATS,PIT,
19770607,32811,martr101,Da,,,CUBS,CHN,
19840326,32812,martr101,R ,WSOX,CHA,,,
19470000,32813,martr102,Fa,,,TWINS,WS1,
19430620,32814,martr103,Fa,,,BRAVES,BSN,
20040210,32815,marts001,Fa,,,GIANTS,SFN,
20111102,32816,marts001,Fg,NATEX,WAS,,,
20120627,32817,marts001,P ,PIRATS,PIT,TWINS,MIN,
20070104,32818,marts002,Fa,,,PIRATS,PIT,
